timestamp,frame_id,yaw,pitch,roll,ear,wrist_velocity,label
1779193435.1983,406,6.38,-13.74,5.61,0.4345,0.005273,0
1779193435.2781,407,6.14,-14.2,5.92,0.4422,0.005004,0
1779193435.3576,408,6.02,-14.46,6.41,0.4437,0.00533,0
1779193435.4338,409,6.06,-13.87,6.24,0.4434,0.005709,0
1779193435.5498,410,6.14,-13.15,5.94,0.4431,0.005225,0
1779193435.6441,411,6.17,-12.57,5.91,0.4447,0.004954,0
1779193435.7274,412,6.22,-12.7,6.09,0.4444,0.004895,0
1779193435.8256,413,5.98,-11.87,5.85,0.4443,0.004724,0
1779193435.9106,414,5.77,-10.64,5.64,0.4405,0.004357,0
1779193435.9921,415,5.2,-10.42,5.76,0.4375,0.003971,0
1779193436.0602,416,4.84,-9.7,6.36,0.4394,0.003074,0
1779193436.129,417,4.54,-9.82,6.04,0.4365,0.003067,0
1779193436.1912,418,4.53,-9.58,4.58,0.4447,0.004984,0
1779193436.2628,419,4.74,-8.93,3.91,0.431,0.006972,0
1779193436.3264,420,5.09,-8.34,3.42,0.4289,0.007857,0
1779193436.3829,421,5.26,-7.5,3.46,0.4302,0.00942,0
1779193436.4443,422,5.33,-7.05,3.52,0.4289,0.008866,0
1779193436.5131,423,5.31,-5.89,3.37,0.4319,0.006593,0
1779193436.5891,424,5.2,-5.84,3.47,0.4179,0.005998,0
1779193436.6662,425,5.21,-5.17,3.39,0.4194,0.006683,0
1779193436.7475,426,5.16,-5.72,3.5,0.4296,0.005452,0
1779193436.8362,427,5.13,-5.88,3.63,0.4298,0.006601,0
1779193436.9132,428,5.1,-6.11,3.69,0.4298,0.007836,0
1779193436.9842,429,5.21,-6.74,3.49,0.4288,0.007052,0
1779193437.0591,430,5.59,-6.41,3.37,0.4307,0.005501,0
1779193437.1259,431,5.99,-5.99,3.07,0.4273,0.005133,0
1779193437.1868,432,6.23,-6.14,3.22,0.4284,0.004455,0
1779193437.2517,433,6.56,-6.25,3.3,0.4292,0.004573,0
1779193437.3303,434,6.7,-6.05,3.51,0.4309,0.004378,0
1779193437.4069,435,6.54,-6.82,4.52,0.4333,0.004802,0
1779193437.4837,436,6.41,-7.0,4.33,0.4392,0.005756,0
1779193437.5561,437,6.34,-7.29,4.36,0.4361,0.005354,0
1779193437.6289,438,6.19,-7.5,4.41,0.437,0.004561,0
1779193437.7039,439,6.19,-7.83,4.48,0.438,0.003752,0
1779193437.7834,440,6.26,-7.1,4.26,0.4399,0.004138,0
1779193437.8624,441,6.22,-6.46,4.07,0.4383,0.004313,0
1779193437.9393,442,6.22,-6.18,3.94,0.4351,0.004856,0
1779193438.0183,443,6.18,-6.19,3.93,0.4304,0.005679,0
1779193438.0883,444,6.21,-5.99,4.06,0.4294,0.006569,0
1779193438.1411,445,6.22,-6.14,4.2,0.4292,0.005504,0
1779193438.1945,446,6.2,-5.83,4.0,0.4275,0.004586,0
1779193438.2462,447,6.3,-5.15,3.83,0.4267,0.004313,0
1779193438.3058,448,6.37,-4.26,3.72,0.4253,0.003326,0
1779193438.3865,449,6.36,-3.92,3.64,0.4238,0.003181,0
1779193438.4776,450,6.41,-3.95,3.57,0.4232,0.003069,0
1779193438.5543,451,6.42,-4.07,3.6,0.4241,0.003322,0
1779193438.6224,452,6.53,-4.16,3.48,0.426,0.00377,0
1779193438.6753,453,6.57,-4.02,3.22,0.4292,0.004122,0
1779193438.7653,454,6.55,-4.13,3.22,0.4294,0.003832,0
1779193438.8391,455,6.54,-4.49,3.28,0.4285,0.004624,0
1779193438.9169,456,6.57,-4.85,3.37,0.4285,0.004214,0
1779193438.9894,457,6.57,-4.93,3.44,0.4288,0.003443,0
1779193439.0621,458,6.58,-4.92,3.42,0.4302,0.003162,0
1779193439.1293,459,6.54,-5.18,3.43,0.4317,0.003633,0
1779193439.2059,460,6.51,-5.25,3.57,0.4326,0.003705,0
1779193439.2657,461,6.5,-5.3,3.59,0.4321,0.004419,0
1779193439.3184,462,6.5,-5.21,3.58,0.4304,0.005768,0
1779193439.371,463,6.53,-4.91,3.53,0.4298,0.005801,0
1779193439.4418,464,6.5,-4.79,3.38,0.4294,0.00485,0
1779193439.5024,465,6.46,-4.76,3.42,0.4295,0.004335,0
1779193439.5624,466,6.41,-4.77,3.53,0.4283,0.003559,0
1779193439.6187,467,6.46,-4.69,3.63,0.426,0.002012,0
1779193439.6699,468,6.56,-4.5,3.83,0.4247,0.001829,0
1779193439.7294,469,6.57,-4.39,3.83,0.4248,0.003254,0
1779193439.7797,470,6.58,-4.46,3.77,0.4269,0.003471,0
1779193439.8387,471,6.57,-4.4,3.66,0.4272,0.003283,0
1779193439.8875,472,6.54,-4.43,3.6,0.4288,0.003778,0
1779193439.948,473,6.51,-4.62,3.5,0.4297,0.004318,0
1779193440.0065,474,6.48,-4.65,3.39,0.4297,0.003574,0
1779193440.063,475,6.61,-4.12,3.87,0.4298,0.003388,0
1779193440.1144,476,6.58,-4.29,4.54,0.4292,0.004366,0
1779193440.1707,477,6.64,-2.36,4.59,0.4304,0.004354,0
1779193440.2478,478,6.71,-2.44,4.71,0.4293,0.003907,0
1779193440.3281,479,6.73,-2.54,4.88,0.4298,0.004074,0
1779193440.4175,480,6.73,-2.53,4.95,0.4299,0.004682,0
1779193440.504,481,6.75,-2.46,4.94,0.4286,0.004575,0
1779193440.583,482,6.76,-2.55,4.78,0.4281,0.00491,0
1779193440.6569,483,6.67,-2.63,4.23,0.4266,0.006203,0
1779193440.7367,484,6.75,-1.96,3.68,0.427,0.007004,0
1779193440.8202,485,6.35,-3.67,3.82,0.3496,0.006719,0
1779193440.8992,486,6.46,-5.24,3.9,0.2696,0.006991,0
1779193440.9803,487,6.57,-4.71,3.49,0.2864,0.007071,0
1779193441.0546,488,6.73,-3.66,3.11,0.3166,0.005893,0
1779193441.1185,489,6.87,-2.62,2.64,0.3038,0.00461,0
1779193441.1826,490,6.68,-2.84,1.87,0.3725,0.005044,0
1779193441.2573,491,6.26,-5.62,2.16,0.374,0.006646,0
1779193441.3392,492,5.67,-6.21,2.21,0.3899,0.008123,0
1779193441.416,493,5.31,-6.21,2.23,0.3748,0.008486,0
1779193441.4954,494,5.74,-4.84,2.32,0.3834,0.008803,0
1779193441.5693,495,6.09,-3.32,1.19,0.3929,0.008592,0
1779193441.6549,496,6.58,-1.19,-0.09,0.3987,0.006958,0
1779193441.7325,497,6.12,-3.39,-2.71,0.3921,0.005689,0
1779193441.8054,498,6.05,-4.64,-1.22,0.4088,0.005216,0
1779193441.9162,499,6.0,-6.91,-0.2,0.3573,0.007484,0
1779193442.038,500,7.42,-7.67,-1.01,0.3478,0.007337,0
1779193442.1311,501,8.58,-8.6,-1.32,0.3587,0.008827,0
1779193442.2286,502,8.89,-10.65,-3.26,0.3793,0.009227,0
1779193442.3422,503,8.66,-8.04,-5.74,0.3752,0.009747,0
1779193442.4238,504,7.63,-5.6,-5.32,0.4074,0.008891,0
1779193442.5012,505,8.29,-6.72,-4.22,0.4087,0.010669,0
1779193442.5766,506,8.41,-8.17,-4.6,0.4017,0.011741,0
1779193442.6613,507,7.79,-8.03,-4.43,0.3974,0.011432,0
1779193442.7445,508,8.37,-7.92,-3.87,0.3921,0.010676,0
1779193442.8163,509,8.37,-8.68,-2.29,0.3968,0.009004,0
1779193442.8871,510,8.36,-8.0,-3.27,0.4123,0.006365,0
1779193442.9678,511,7.17,-9.05,-2.77,0.3954,0.003187,0
1779193443.0408,512,6.31,-8.93,-2.6,0.3975,0.002407,0
1779193443.1035,513,6.48,-6.02,-1.47,0.3958,0.003836,0
1779193443.1676,514,6.68,-5.84,-1.74,0.3933,0.004414,0
1779193443.2389,515,6.4,-7.76,-1.19,0.358,0.004416,0
1779193443.3148,516,6.09,-7.28,-1.11,0.2611,0.003945,0
1779193443.3751,517,6.2,-7.39,-0.63,0.2814,0.004092,0
1779193443.4498,518,4.21,-15.59,0.95,0.3353,0.003525,0
1779193443.5269,519,3.74,-18.25,1.77,0.3418,0.003818,0
1779193443.6167,520,3.25,-17.97,3.85,0.3621,0.003937,0
1779193443.7102,521,2.93,-16.39,3.95,0.3655,0.004666,0
1779193443.7729,522,2.96,-12.15,2.09,0.3785,0.00433,0
1779193443.8415,523,2.92,-7.99,0.75,0.3794,0.004443,0
1779193443.9173,524,2.68,-4.61,-0.83,0.3798,0.003485,0
1779193443.9915,525,1.98,-1.72,-0.54,0.3867,0.004342,0
1779193444.0647,526,2.03,-1.95,-0.69,0.3752,0.004377,0
1779193444.1288,527,1.7,-0.79,-1.05,0.3721,0.00468,0
1779193444.1968,528,1.89,1.02,-1.05,0.3684,0.004186,0
1779193444.269,529,1.47,0.21,-0.66,0.3775,0.004384,0
1779193444.3468,530,1.72,0.06,0.04,0.3815,0.003772,0
1779193444.43,531,1.79,0.09,0.27,0.3835,0.003567,0
1779193444.5697,532,2.26,0.62,-0.66,0.3857,0.003082,0
1779193444.6806,533,3.82,-1.38,0.31,0.3709,0.003194,0
1779193444.7574,534,4.52,-3.06,0.1,0.3621,0.003189,0
1779193444.8114,535,5.55,-2.13,0.85,0.3861,0.004278,0
1779193444.8687,536,6.05,-2.47,1.65,0.3756,0.005032,0
1779193444.9347,537,6.26,-3.66,1.67,0.3897,0.005757,0
1779193445.0325,538,6.59,-1.92,2.03,0.4043,0.005299,0
1779193445.1041,539,6.66,-0.96,2.09,0.4067,0.004835,0
1779193445.1683,540,6.87,-0.49,1.95,0.4046,0.003786,0
1779193445.2362,541,6.88,-0.87,1.63,0.4069,0.00313,0
1779193445.3121,542,7.0,-1.82,1.61,0.4067,0.003192,0
1779193445.3828,543,6.84,-2.86,1.72,0.4047,0.003808,0
1779193445.4535,544,6.69,-2.68,1.75,0.4018,0.00479,0
1779193445.5229,545,6.59,-2.23,2.11,0.412,0.007927,0
1779193445.6048,546,6.13,-1.95,2.04,0.4045,0.00909,0
1779193445.6834,547,6.08,-1.97,2.09,0.4051,0.008852,0
1779193445.7535,548,5.77,-2.53,2.14,0.404,0.009057,0
1779193445.8266,549,5.82,-0.61,2.12,0.4084,0.008781,0
1779193445.9056,550,5.73,-0.1,2.7,0.416,0.007339,0
1779193445.9621,551,6.02,-0.92,2.7,0.4007,0.007951,0
1779193446.0109,552,6.13,-0.55,2.08,0.4115,0.009576,0
1779193446.0667,553,6.18,0.21,2.47,0.4146,0.009108,0
1779193446.1141,554,6.15,1.09,2.24,0.417,0.008675,0
1779193446.1683,555,6.06,2.25,1.86,0.4095,0.008077,0
1779193446.2225,556,6.15,1.99,1.9,0.4068,0.00629,0
1779193446.2768,557,6.29,2.04,1.55,0.4087,0.004426,0
1779193446.3356,558,6.42,0.66,1.66,0.4093,0.005075,0
1779193446.3873,559,7.05,-1.01,1.73,0.4006,0.004749,0
1779193446.4464,560,7.26,-2.39,2.28,0.4039,0.003834,0
1779193446.5163,561,7.56,-1.1,2.04,0.3979,0.003932,0
1779193446.594,562,8.1,0.01,1.14,0.3893,0.003919,0
1779193446.6836,563,8.39,0.41,1.16,0.3965,0.003166,0
1779193446.7569,564,8.53,0.17,1.41,0.3929,0.00354,0
1779193446.834,565,9.0,-0.9,2.16,0.3391,0.003852,0
1779193446.9163,566,9.87,-0.06,0.8,0.2842,0.003841,0
1779193447.02,567,9.91,-1.43,0.71,0.296,0.003517,0
1779193447.0898,568,9.21,-3.26,-0.7,0.3347,0.00447,0
1779193447.1548,569,9.1,-2.42,-1.36,0.3601,0.005082,0
1779193447.2278,570,8.82,-1.74,-0.66,0.3903,0.004904,0
1779193447.3005,571,8.09,-3.67,-1.39,0.3969,0.005399,0
1779193447.3764,572,6.55,-1.85,-2.7,0.381,0.005602,0
1779193447.4806,573,7.0,0.7,-4.63,0.3852,0.004228,0
1779193447.5791,574,6.75,4.47,-5.37,0.3873,0.003734,0
1779193447.644,575,6.27,5.49,-6.72,0.3876,0.003418,0
1779193447.7266,576,6.28,6.38,-7.51,0.3917,0.003066,0
1779193447.8425,577,6.23,6.09,-7.65,0.3794,0.004116,0
1779193447.9107,578,6.13,5.05,-7.29,0.3803,0.0054,0
1779193447.9806,579,6.15,5.12,-6.88,0.3809,0.0057,0
1779193448.0554,580,5.73,4.11,-6.99,0.3812,0.005676,0
1779193448.1236,581,5.77,1.53,-7.02,0.3884,0.00533,0
1779193448.1868,582,6.03,1.17,-7.02,0.3563,0.004384,0
1779193448.2551,583,6.13,1.89,-6.65,0.3272,0.003233,0
1779193448.3278,584,6.39,1.91,-6.67,0.3167,0.002634,0
1779193448.4042,585,6.48,1.46,-6.66,0.3299,0.002941,0
1779193448.4752,586,6.25,0.52,-5.66,0.3448,0.002782,0
1779193448.5391,587,6.33,-0.16,-4.37,0.372,0.003265,0
1779193448.6124,588,6.35,-0.08,-2.63,0.3957,0.003028,0
1779193448.6846,589,6.59,-1.13,-2.43,0.3893,0.003715,0
1779193448.756,590,6.63,-2.05,-2.08,0.319,0.003104,0
1779193448.8418,591,6.53,-5.14,-1.85,0.2786,0.003586,0
1779193448.9197,592,6.23,-5.36,-1.78,0.3027,0.00285,0
1779193449.0032,593,6.51,-4.92,-1.36,0.3506,0.003712,0
1779193449.0733,594,6.81,-4.36,-0.91,0.3772,0.002738,0
1779193449.1363,595,7.39,-4.97,1.14,0.3902,0.003526,0
1779193449.2004,596,7.96,-5.76,1.59,0.4054,0.003415,0
1779193449.2704,597,8.02,-7.29,1.99,0.4093,0.003422,0
1779193449.3508,598,7.88,-8.54,2.38,0.4147,0.002491,0
1779193449.4274,599,7.51,-9.6,2.73,0.419,0.002432,0
1779193449.4994,600,6.94,-9.77,3.28,0.4256,0.001964,0
1779193449.5771,601,6.29,-9.63,3.97,0.42,0.00174,0
1779193449.6619,602,6.21,-8.35,2.95,0.4158,0.00287,0
1779193449.7473,603,6.05,-8.26,2.96,0.4171,0.005703,0
1779193449.8254,604,6.19,-8.02,2.71,0.4153,0.007206,0
1779193449.9033,605,6.02,-7.94,3.27,0.4146,0.008071,0
1779193449.9917,606,6.14,-7.03,4.04,0.4106,0.009626,0
1779193450.0783,607,5.56,-4.38,4.11,0.4096,0.010139,0
1779193450.1464,608,5.72,-4.48,4.7,0.4112,0.007818,0
1779193450.215,609,5.57,-4.81,5.18,0.4145,0.007115,0
1779193450.2884,610,5.61,-4.93,5.04,0.4174,0.007384,0
1779193450.3549,611,5.51,-4.41,5.4,0.4186,0.007335,0
1779193450.4312,612,5.09,-4.87,5.39,0.4195,0.007947,0
1779193450.4934,613,4.91,-3.19,5.58,0.4108,0.009752,0
1779193450.5842,614,4.94,-2.45,6.23,0.4124,0.009995,0
1779193450.6347,615,4.98,-1.96,5.55,0.4186,0.00935,0
1779193450.7116,616,5.31,-2.52,4.93,0.4209,0.008055,0
1779193450.789,617,5.46,-2.81,4.84,0.4211,0.006118,0
1779193450.8549,618,5.57,-3.09,5.35,0.4108,0.004016,0
1779193450.9322,619,5.48,-1.97,5.59,0.4103,0.004121,0
1779193451.0207,620,5.31,1.2,6.31,0.4074,0.004827,0
1779193451.0903,621,5.63,7.8,6.22,0.3727,0.005188,0
1779193451.1558,622,5.85,10.15,6.17,0.373,0.00472,0
1779193451.2192,623,5.95,11.56,6.1,0.379,0.004997,0
1779193451.2925,624,6.09,10.91,6.78,0.3853,0.004888,0
1779193451.3701,625,6.18,14.28,7.35,0.3838,0.004307,0
1779193451.456,626,6.4,14.77,7.0,0.3913,0.003413,0
1779193451.5291,627,6.69,15.77,7.47,0.4069,0.003711,0
1779193451.6085,628,6.88,15.82,8.05,0.4236,0.003186,0
1779193451.689,629,6.79,16.04,7.02,0.4179,0.002752,0
1779193451.7735,630,6.71,16.44,7.17,0.4174,0.003428,0
1779193451.8488,631,6.68,16.45,7.22,0.4147,0.005489,0
1779193451.9279,632,6.48,14.95,7.39,0.4192,0.006405,0
1779193452.0099,633,5.92,12.59,6.61,0.4172,0.006547,0
1779193452.0836,634,5.67,10.96,6.55,0.4113,0.006557,0
1779193452.1474,635,5.36,9.44,6.45,0.4021,0.005818,0
1779193452.2159,636,5.21,10.02,6.57,0.4207,0.004883,0
1779193452.2932,637,4.86,8.72,5.71,0.4284,0.004887,0
1779193452.3688,638,4.77,11.72,6.46,0.4257,0.005037,0
1779193452.4486,639,5.0,13.36,6.63,0.4186,0.005062,0
1779193452.5269,640,5.15,16.31,5.81,0.4333,0.0044,0
1779193452.6064,641,5.21,16.6,4.88,0.4297,0.003277,0
1779193452.6605,642,5.17,14.67,4.75,0.4368,0.002199,0
1779193452.7221,643,5.17,13.46,5.19,0.4124,0.002617,0
1779193452.8031,644,4.66,11.66,5.01,0.4074,0.002123,0
1779193452.8855,645,3.88,4.32,3.3,0.3887,0.00234,0
1779193452.9619,646,4.02,2.31,3.75,0.4002,0.002281,0
1779193453.0317,647,4.47,-0.05,3.85,0.3996,0.002161,0
1779193453.1011,648,5.01,-3.8,3.24,0.4052,0.001397,0
1779193453.1731,649,4.79,-7.92,3.86,0.403,0.001726,0
1779193453.2439,650,5.28,-11.52,3.85,0.4029,0.002446,0
1779193453.3135,651,5.51,-14.43,4.58,0.335,0.003618,0
1779193453.3844,652,5.58,-13.03,3.49,0.2525,0.004727,0
1779193453.4461,653,5.77,-12.03,3.17,0.2679,0.005927,0
1779193453.5578,654,6.06,-9.58,2.55,0.3106,0.00673,0
1779193453.637,655,5.81,-5.59,1.69,0.3501,0.006571,0
1779193453.7215,656,5.56,-4.74,2.37,0.3714,0.00604,0
1779193453.8268,657,5.58,0.38,2.57,0.3688,0.005375,0
1779193453.9011,658,6.04,7.54,2.85,0.3856,0.004289,0
1779193453.9659,659,6.03,10.78,3.58,0.395,0.00361,0
1779193454.0447,660,6.02,14.24,3.82,0.3997,0.002587,0
1779193454.1157,661,5.93,13.98,2.49,0.4033,0.002324,0
1779193454.1793,662,5.85,15.25,2.84,0.4049,0.002285,0
1779193454.2529,663,5.7,16.4,3.02,0.4136,0.002573,0
1779193454.3254,664,5.75,18.25,3.07,0.4154,0.003507,0
1779193454.4049,665,6.13,20.98,3.97,0.4075,0.00454,0
1779193454.4867,666,6.12,22.97,5.17,0.4012,0.004566,0
1779193454.5706,667,6.19,24.02,5.65,0.4046,0.005476,0
1779193454.6549,668,6.44,24.53,5.39,0.4044,0.006496,0
1779193454.7344,669,6.23,24.53,5.5,0.3999,0.005886,0
1779193454.8236,670,6.05,24.14,5.11,0.3965,0.005158,0
1779193454.8982,671,6.01,23.89,4.73,0.4033,0.005115,0
1779193454.9743,672,5.41,20.08,4.34,0.402,0.00426,0
1779193455.0465,673,5.44,15.36,3.42,0.3872,0.003161,0
1779193455.1152,674,5.07,10.78,4.26,0.3889,0.002577,0
1779193455.1802,675,5.07,3.26,3.38,0.3886,0.002652,0
1779193455.2481,676,4.97,-2.89,3.25,0.3985,0.002809,0
1779193455.3213,677,5.07,-6.96,3.79,0.3937,0.002629,0
1779193455.3918,678,4.8,-10.4,4.48,0.3978,0.002793,0
1779193455.4662,679,4.54,-14.1,5.56,0.3955,0.002984,0
1779193455.5428,680,4.68,-13.18,5.51,0.4007,0.002883,0
1779193455.6199,681,4.76,-13.73,5.65,0.4005,0.002485,0
1779193455.6956,682,4.82,-12.77,5.51,0.4061,0.002579,0
1779193455.7695,683,4.8,-12.63,5.49,0.4179,0.002463,0
1779193455.8469,684,4.91,-5.65,3.83,0.4117,0.002355,0
1779193455.9275,685,4.99,-2.31,3.84,0.4062,0.002555,0
1779193455.9993,686,4.98,2.6,5.43,0.3944,0.00307,0
1779193456.0751,687,5.04,5.9,5.81,0.3941,0.003101,0
1779193456.1408,688,5.61,11.49,6.23,0.3997,0.003532,0
1779193456.213,689,5.74,14.27,6.65,0.4114,0.00353,0
1779193456.2945,690,5.74,16.18,6.18,0.4148,0.003478,0
1779193456.3628,691,5.78,17.11,5.39,0.4125,0.003165,0
1779193456.4364,692,5.76,18.16,5.12,0.4178,0.003019,0
1779193456.5157,693,5.53,18.74,5.0,0.4197,0.002338,0
1779193456.6136,694,5.36,18.74,5.1,0.4236,0.002201,0
1779193456.6897,695,5.3,19.05,4.92,0.4222,0.001952,0
1779193456.7677,696,5.4,19.06,5.48,0.4163,0.001997,0
1779193456.8497,697,5.66,19.42,6.35,0.42,0.002036,0
1779193456.931,698,5.47,17.12,6.1,0.4067,0.001982,0
1779193457.0064,699,5.42,11.51,5.79,0.41,0.001967,0
1779193457.075,700,4.55,1.42,5.13,0.4137,0.002353,0
1779193457.1396,701,4.78,-2.4,5.07,0.4186,0.002938,0
1779193457.2069,702,5.16,-3.62,5.2,0.4091,0.002822,0
1779193457.2813,703,5.47,-7.31,6.12,0.4223,0.00283,0
1779193457.3532,704,5.41,-6.83,6.25,0.4136,0.003032,0
1779193457.4305,705,5.37,-6.3,6.52,0.416,0.002667,0
1779193457.5063,706,5.41,-5.79,6.71,0.4124,0.00211,0
1779193457.5796,707,5.4,-5.42,6.7,0.4178,0.00284,0
1779193457.6547,708,5.54,-5.07,6.55,0.42,0.003865,0
1779193457.7274,709,5.67,-4.76,6.49,0.4194,0.004273,0
1779193457.7836,710,5.94,-0.98,6.48,0.4238,0.004997,0
1779193457.8584,711,5.95,0.94,7.23,0.3891,0.005006,0
1779193457.942,712,6.67,10.16,7.79,0.4008,0.004191,0
1779193458.0156,713,7.15,14.38,7.27,0.4115,0.003239,0
1779193458.0997,714,7.36,13.85,7.04,0.4087,0.002838,0
1779193458.1785,715,7.15,14.64,6.97,0.411,0.002463,0
1779193458.2497,716,7.17,15.84,6.81,0.4206,0.002274,0
1779193458.3202,717,7.44,17.76,6.37,0.4282,0.002536,0
1779193458.3952,718,7.69,19.52,6.27,0.4267,0.002957,0
1779193458.4712,719,7.8,20.86,6.63,0.4165,0.003316,0
1779193458.5452,720,7.8,21.3,6.97,0.4201,0.003126,0
1779193458.6227,721,7.71,21.24,7.03,0.4205,0.003161,0
1779193458.7055,722,7.74,21.33,6.87,0.4249,0.003985,0
1779193458.7869,723,7.82,21.56,7.01,0.4273,0.005175,0
1779193458.8475,724,7.45,18.5,7.91,0.4379,0.005085,0
1779193458.9128,725,6.87,15.27,7.95,0.4252,0.004909,0
1779193458.9943,726,6.27,11.33,7.35,0.4228,0.004631,0
1779193459.0632,727,6.35,11.09,7.32,0.4027,0.003967,0
1779193459.1342,728,6.25,10.62,7.3,0.3987,0.003365,0
1779193459.2032,729,6.36,10.14,7.13,0.3998,0.00342,0
1779193459.277,730,6.24,9.05,7.7,0.3893,0.004495,0
1779193459.3539,731,5.81,6.92,7.05,0.3978,0.005113,0
1779193459.4315,732,6.18,7.49,6.85,0.4027,0.004945,0
1779193459.5002,733,6.4,8.68,6.57,0.4053,0.004436,0
1779193459.5774,734,6.32,8.71,6.22,0.4069,0.003849,0
1779193459.6567,735,6.42,10.49,5.49,0.4118,0.002736,0
1779193459.7457,736,6.39,11.38,4.74,0.4066,0.002985,0
1779193459.8379,737,6.68,12.55,4.36,0.3968,0.002864,0
1779193459.9349,738,6.92,13.84,4.11,0.4173,0.00227,0
1779193460.0035,739,7.78,17.95,4.32,0.4481,0.002573,0
1779193460.0695,740,8.94,22.76,5.1,0.4359,0.005104,0
1779193460.1367,741,9.73,26.03,5.53,0.4149,0.006047,0
1779193460.2058,742,9.96,27.09,6.45,0.4224,0.076889,0
1779193460.2956,743,9.59,27.08,6.46,0.4167,0.077177,0
1779193460.3953,744,9.54,27.53,6.45,0.4137,0.076742,0
1779193460.4744,745,9.36,27.22,6.0,0.41,0.074753,0
1779193460.5549,746,9.36,26.76,5.68,0.4019,0.073318,0
1779193460.6379,747,9.09,24.0,5.27,0.4084,0.002237,0
1779193460.715,748,8.62,22.88,5.28,0.4182,0.001783,0
1779193460.789,749,8.78,21.8,5.79,0.4024,0.001768,0
1779193460.8609,750,8.51,20.32,6.27,0.4091,0.001077,0
1779193460.9691,751,8.17,16.93,5.91,0.4229,0.000863,0
1779193461.0464,752,8.38,17.51,7.15,0.4286,0.000898,0
1779193461.1221,753,8.43,14.05,6.96,0.4346,0.000845,0
1779193461.1876,754,7.57,11.33,8.16,0.4272,0.000907,0
1779193461.2515,755,6.35,5.09,10.06,0.2809,0.001712,0
1779193461.3269,756,7.72,8.05,13.95,0.3076,0.001565,0
1779193461.406,757,-171.24,-1.27,6.96,0.2774,0.002018,0
1779193461.4863,758,-170.69,0.57,7.61,0.2963,0.002378,0
1779193461.5649,759,-170.19,2.23,8.31,0.2717,0.003223,0
1779193461.6464,760,-168.12,1.89,12.0,0.2712,0.00325,0
1779193461.7236,761,-166.48,1.16,13.28,0.3079,0.003786,0
1779193461.8264,762,-165.71,-1.02,12.29,0.2643,0.003557,0
1779193461.8841,763,-165.42,-2.07,12.95,0.2804,0.003902,0
1779193461.9924,764,-164.49,-3.08,12.5,0.2329,0.003585,0
1779193462.0667,765,-164.11,-2.41,12.55,0.2644,0.002972,0
1779193462.1297,766,-163.59,-5.63,8.83,0.3024,0.002438,0
1779193462.1922,767,-165.42,-7.51,7.49,0.3746,0.002376,0
1779193462.2715,768,13.59,8.29,12.21,0.3768,0.001739,0
1779193462.3474,769,12.3,6.39,9.25,0.3835,0.001712,0
1779193462.4691,770,11.21,7.02,7.05,0.4066,0.001671,0
1779193462.552,771,11.04,7.93,5.94,0.3972,0.002197,0
1779193462.631,772,10.91,9.73,5.33,0.4012,0.002107,0
1779193462.7383,773,10.76,9.53,5.18,0.4013,0.002429,0
1779193462.8213,774,9.57,7.03,5.13,0.4146,0.001886,0
1779193462.9021,775,8.13,4.08,4.97,0.402,0.001967,0
1779193462.9828,776,7.34,2.98,4.71,0.411,0.001849,0
1779193463.0621,777,5.82,1.96,5.1,0.4078,0.002445,0
1779193463.1268,778,5.32,2.83,5.48,0.4068,0.003026,0
1779193463.1909,779,6.03,7.7,5.58,0.3889,0.003239,0
1779193463.2653,780,6.43,8.66,5.64,0.3875,0.003184,0
1779193463.344,781,6.84,9.56,5.41,0.3903,0.003096,0
1779193463.4163,782,7.11,9.85,5.01,0.3992,0.002638,0
1779193463.4975,783,7.13,8.92,4.78,0.4035,0.00214,0
1779193463.5769,784,7.42,9.07,4.61,0.4037,0.002311,0
1779193463.6527,785,7.48,9.09,4.37,0.4093,0.002338,0
1779193463.7321,786,7.51,9.06,4.34,0.4185,0.002052,0
1779193463.8063,787,7.65,9.05,4.59,0.4107,0.002104,0
1779193463.8853,788,8.02,10.75,4.4,0.4044,0.001964,0
1779193463.9743,789,7.95,9.7,4.2,0.3981,0.001613,0
1779193464.0507,790,7.92,9.19,4.13,0.3993,0.001519,0
1779193464.1176,791,7.93,9.05,4.12,0.4094,0.001515,0
1779193464.1864,792,7.92,9.42,4.16,0.4157,0.001322,0
1779193464.2627,793,8.0,10.52,4.45,0.4247,0.001387,0
1779193464.3365,794,8.09,10.27,4.78,0.4283,0.0013,0
1779193464.4121,795,8.29,10.25,5.7,0.4135,0.001744,0
1779193464.4878,796,8.31,10.8,5.74,0.4085,0.002018,0
1779193464.5651,797,9.0,10.85,6.02,0.3908,0.002231,0
1779193464.6346,798,9.17,11.38,6.71,0.3976,0.002937,0
1779193464.7137,799,9.33,12.76,7.52,0.3463,0.003299,0
1779193464.7927,800,8.63,8.98,10.22,0.3321,0.003733,0
1779193464.868,801,-171.95,6.42,-0.14,0.2987,0.003631,0
1779193464.9489,802,-170.88,7.62,-0.53,0.3153,0.003386,0
1779193465.0283,803,-170.2,4.74,1.86,0.3188,0.002324,0
1779193465.0982,804,11.92,9.23,15.25,0.2991,0.002402,0
1779193465.1619,805,11.81,9.79,14.15,0.3173,0.001312,0
1779193465.2311,806,11.95,10.13,14.13,0.2946,0.001039,0
1779193465.3178,807,-170.72,10.88,-0.15,0.3634,0.000993,0
1779193465.3914,808,-170.98,11.41,-1.11,0.3924,0.001069,0
